open,high,low,close,Volume BTC,Volume USDT,sentiment,group,Date,time_idx
11669.56,11695.87,11661.61,11689.99,1648.72,19254747.32,0.180194805,BTC,2020/9/18 22:00,29719
11721.75,11749.75,11666.0,11669.56,2565.054353,30041334.39,0.180194805,BTC,2020/9/18 21:00,29718
11721.75,11749.75,11666.0,11669.56,2565.05,30041334.39,0.180194805,BTC,2020/9/18 20:00,29717
11760.65,11773.84,11717.57,11721.75,1982.092693,23275471.53,0.180194805,BTC,2020/9/18 19:00,29716
11760.65,11773.84,11717.57,11721.75,1982.09,23275471.53,0.180194805,BTC,2020/9/18 18:00,29715
11800.0,11823.99,11747.73,11760.65,3366.093724,39640881.06,0.180194805,BTC,2020/9/18 17:00,29714
11800.0,11823.99,11747.73,11760.65,3366.09,39640881.06,0.280194805,BTC,2020/9/18 16:00,29713
11651.83,11820.0,11637.72,11800.0,5586.416291,65553693.23,0.280194805,BTC,2020/9/18 15:00,29712
11651.82,11820.0,11637.72,11800.0,5586.42,65553693.23,0.280194805,BTC,2020/9/18 14:00,29711
11640.8,11681.87,11612.84,11651.82,3135.898375,36517582.62,0.280194805,BTC,2020/9/18 13:00,29710
11640.73,11681.87,11612.84,11651.82,3135.9,36517582.62,0.280194805,BTC,2020/9/18 12:00,29709
11515.0,11671.81,11515.0,11640.73,6424.223932,74603031.44,0.280194805,BTC,2020/9/18 11:00,29708
11515.0,11671.81,11515.0,11640.73,6424.22,74603031.44,0.280194805,BTC,2020/9/18 10:00,29707
11477.0,11532.01,11472.46,11515.0,2187.131463,25172968.21,0.280194805,BTC,2020/9/18 09:00,29706
11477.0,11532.01,11472.46,11515.0,2187.13,25172968.21,0.280194805,BTC,2020/9/18 08:00,29705
11479.74,11532.01,11472.76,11477.0,1949.301229,22408567.89,0.280194805,BTC,2020/9/18 07:00,29704
11479.75,11532.01,11472.76,11477.0,1949.3,22408567.89,0.280194805,BTC,2020/9/18 06:00,29703
11487.52,11497.0,11459.35,11479.75,1540.003489,17674026.55,0.280194805,BTC,2020/9/18 05:00,29702
11487.53,11497.0,11459.35,11479.75,1540.0,17674026.55,0.280194805,BTC,2020/9/18 04:00,29701
11466.39,11487.97,11454.98,11487.53,1182.65119,13567838.49,0.280194805,BTC,2020/9/18 03:00,29700
11466.39,11487.97,11454.98,11487.53,1182.65,13567838.49,0.280194805,BTC,2020/9/18 02:00,29699
11462.39,11471.64,11447.23,11466.39,1204.916453,13811131.29,0.280194805,BTC,2020/9/18 01:00,29698
11462.39,11471.64,11447.23,11466.39,1204.92,13811131.29,0.280194805,BTC,2020/9/18 00:00,29697
11450.15,11467.1,11443.59,11462.39,1255.042048,14380550.87,0.280194805,BTC,2020/9/17 23:00,29696
11450.15,11467.1,11443.59,11462.39,1255.04,14380550.87,0.280194805,BTC,2020/9/17 22:00,29695
11442.09,11459.0,11423.7,11450.15,920.927247,10538250.14,0.280194805,BTC,2020/9/17 21:00,29694
11442.09,11459.0,11423.7,11450.15,920.93,10538250.14,0.280194805,BTC,2020/9/17 20:00,29693
11442.01,11450.98,11422.24,11442.09,850.487833,9726661.812,0.280194805,BTC,2020/9/17 19:00,29692
11442.01,11450.98,11422.24,11442.09,850.49,9726661.81,0.280194805,BTC,2020/9/17 18:00,29691
11416.25,11446.33,11407.96,11442.01,1110.551502,12700476.46,0.333051948,BTC,2020/9/17 17:00,29690
11416.71,11446.33,11407.96,11442.01,1110.55,12700476.46,0.333051948,BTC,2020/9/17 16:00,29689
11455.45,11460.8,11407.96,11416.71,1254.369428,14343622.84,0.333051948,BTC,2020/9/17 15:00,29688
11455.45,11460.8,11407.96,11416.71,1254.37,14343622.84,0.333051948,BTC,2020/9/17 14:00,29687
11462.1,11474.14,11435.03,11455.45,992.272953,11364726.58,0.333051948,BTC,2020/9/17 13:00,29686
11461.54,11474.14,11435.03,11455.45,992.27,11364726.58,0.333051948,BTC,2020/9/17 12:00,29685
11469.06,11477.54,11459.57,11461.54,863.504771,9901816.268,0.333051948,BTC,2020/9/17 11:00,29684
11469.34,11477.54,11459.57,11461.54,863.5,9901816.27,0.333051948,BTC,2020/9/17 10:00,29683
11503.14,11535.0,11445.03,11469.34,1996.555554,22939138.95,0.333051948,BTC,2020/9/17 09:00,29682
11503.14,11535.0,11445.03,11469.34,1996.56,22939138.95,0.333051948,BTC,2020/9/17 08:00,29681
11460.47,11505.0,11452.15,11503.14,1925.139111,22114738.57,0.267142857,BTC,2020/9/17 07:00,29680
11460.47,11505.0,11452.15,11503.14,1925.14,22114738.57,0.267142857,BTC,2020/9/17 06:00,29679
11454.35,11476.63,11446.02,11460.47,586.867511,6725347.673,0.267142857,BTC,2020/9/17 05:00,29678
11454.35,11476.63,11446.02,11460.47,586.87,6725347.67,0.267142857,BTC,2020/9/17 04:00,29677
11439.77,11464.84,11437.53,11454.35,598.137219,6849377.576,0.267142857,BTC,2020/9/17 03:00,29676
11439.77,11464.84,11437.53,11454.35,598.14,6849377.58,0.267142857,BTC,2020/9/17 02:00,29675
11432.23,11442.63,11413.96,11439.77,676.85947,7736622.628,0.267142857,BTC,2020/9/17 01:00,29674
11432.24,11442.63,11413.96,11439.77,676.86,7736622.63,0.267142857,BTC,2020/9/17 00:00,29673
11440.01,11449.94,11431.68,11432.24,572.297924,6548025.192,0.267142857,BTC,2020/9/16 23:00,29672
11440.0,11449.94,11431.68,11432.24,572.3,6548025.19,0.267142857,BTC,2020/9/16 22:00,29671
11464.74,11478.47,11440.0,11440.0,726.81111,8328732.737,0.232142857,BTC,2020/9/16 21:00,29670
11464.75,11478.47,11440.0,11440.0,726.81,8328732.74,0.232142857,BTC,2020/9/16 20:00,29669
11455.83,11468.07,11439.96,11464.75,1109.904282,12708549.89,0.232142857,BTC,2020/9/16 19:00,29668
11455.83,11468.07,11439.96,11464.75,1109.9,12708549.89,0.232142857,BTC,2020/9/16 18:00,29667
11447.05,11464.29,11429.88,11455.83,1052.597589,12048848.89,0.232142857,BTC,2020/9/16 17:00,29666
11446.68,11464.29,11429.88,11455.83,1052.6,12048848.89,0.232142857,BTC,2020/9/16 16:00,29665
11434.74,11461.82,11427.61,11446.68,1001.430586,11457337.35,0.232142857,BTC,2020/9/16 15:00,29664
11434.73,11461.82,11427.61,11446.68,1001.43,11457337.35,0.232142857,BTC,2020/9/16 14:00,29663
11437.85,11482.24,11418.47,11434.73,2460.92716,28180602.43,0.232142857,BTC,2020/9/16 13:00,29662
11438.06,11482.24,11418.47,11434.73,2460.93,28180602.43,0.232142857,BTC,2020/9/16 12:00,29661
11417.28,11441.0,11417.11,11438.06,822.523362,9402499.49,0.232142857,BTC,2020/9/16 11:00,29660
11417.7,11441.0,11417.11,11438.06,822.52,9402499.49,0.232142857,BTC,2020/9/16 10:00,29659
11420.62,11431.47,11407.61,11417.7,739.77949,8447999.732,0.232142857,BTC,2020/9/16 09:00,29658
11420.62,11431.47,11407.61,11417.7,739.78,8447999.73,0.232142857,BTC,2020/9/16 08:00,29657
11420.93,11430.05,11411.7,11420.62,677.989054,7743769.984,0.232142857,BTC,2020/9/16 07:00,29656
11420.93,11430.05,11411.7,11420.62,677.99,7743769.98,0.232142857,BTC,2020/9/16 06:00,29655
11406.16,11424.95,11402.76,11420.93,881.721589,10065029.48,0.232142857,BTC,2020/9/16 05:00,29654
11406.16,11424.95,11402.76,11420.93,881.72,10065029.48,0.232142857,BTC,2020/9/16 04:00,29653
11429.12,11434.81,11398.41,11406.16,948.774904,10835209.23,0.232142857,BTC,2020/9/16 03:00,29652
11429.12,11434.81,11398.41,11406.16,948.77,10835209.23,0.232142857,BTC,2020/9/16 02:00,29651
11455.4,11477.96,11419.29,11429.12,1259.400151,14404645.05,0.232142857,BTC,2020/9/16 01:00,29650
11455.4,11477.96,11419.29,11429.12,1259.4,14404645.05,0.232142857,BTC,2020/9/16 00:00,29649
11450.23,11458.54,11430.47,11455.4,1166.212535,13344027.01,0.232142857,BTC,2020/9/15 23:00,29648
11450.22,11458.54,11430.47,11455.4,1166.21,13344027.01,0.232142857,BTC,2020/9/15 22:00,29647
11391.33,11464.99,11381.86,11450.22,1685.942528,19249828.74,0.232142857,BTC,2020/9/15 21:00,29646
11391.33,11464.99,11381.86,11450.22,1685.94,19249828.74,0.232142857,BTC,2020/9/15 20:00,29645
11371.35,11396.69,11369.34,11391.33,645.267819,7345847.073,0.312142857,BTC,2020/9/15 19:00,29644
11371.47,11396.69,11369.34,11391.33,645.27,7345847.07,0.312142857,BTC,2020/9/15 18:00,29643
11368.02,11387.8,11366.87,11371.47,635.657793,7233145.439,0.312142857,BTC,2020/9/15 17:00,29642
11368.02,11387.8,11366.87,11371.47,635.66,7233145.44,0.312142857,BTC,2020/9/15 16:00,29641
11377.42,11384.0,11364.51,11368.02,378.251302,4302478.492,0.312142857,BTC,2020/9/15 15:00,29640
11377.42,11384.0,11364.51,11368.02,378.25,4302478.49,0.312142857,BTC,2020/9/15 14:00,29639
11390.62,11397.0,11366.22,11377.42,703.218018,8000194.25,0.312142857,BTC,2020/9/15 13:00,29638
11390.61,11397.0,11366.22,11377.42,703.22,8000194.25,0.405,BTC,2020/9/15 12:00,29637
11370.48,11398.0,11370.38,11390.61,1138.450962,12961743.49,0.405,BTC,2020/9/15 11:00,29636
11370.47,11398.0,11370.38,11390.61,1138.45,12961743.49,0.405,BTC,2020/9/15 10:00,29635
11360.31,11385.99,11346.22,11370.47,889.879722,10116223.94,0.405,BTC,2020/9/15 09:00,29634
11360.2,11385.99,11346.22,11370.47,889.88,10116223.94,0.405,BTC,2020/9/15 08:00,29633
11343.5,11373.18,11341.69,11360.2,737.458176,8374886.841,0.405,BTC,2020/9/15 07:00,29632
11343.5,11373.18,11341.69,11360.2,737.46,8374886.84,0.405,BTC,2020/9/15 06:00,29631
11341.87,11352.87,11334.82,11343.5,430.992432,4889383.379,0.405,BTC,2020/9/15 05:00,29630
11341.8,11352.87,11334.82,11343.5,430.99,4889383.38,0.405,BTC,2020/9/15 04:00,29629
11348.97,11364.98,11337.17,11341.8,564.994178,6413430.342,0.405,BTC,2020/9/15 03:00,29628
11348.97,11364.98,11337.17,11341.8,564.99,6413430.34,0.405,BTC,2020/9/15 02:00,29627
11342.21,11363.0,11325.0,11348.97,794.065436,9006757.51,0.405,BTC,2020/9/15 01:00,29626
11342.21,11363.0,11325.0,11348.97,794.07,9006757.51,0.405,BTC,2020/9/15 00:00,29625
11346.88,11360.0,11336.75,11342.21,726.515515,8243225.826,0.405,BTC,2020/9/14 23:00,29624
11346.87,11360.0,11336.75,11342.21,726.52,8243225.83,0.405,BTC,2020/9/14 22:00,29623
11341.5,11347.61,11332.0,11346.87,594.261178,6738912.104,0.405,BTC,2020/9/14 21:00,29622
11341.5,11347.61,11332.0,11346.87,594.26,6738912.1,0.405,BTC,2020/9/14 20:00,29621
11327.11,11346.0,11300.0,11341.5,785.810559,8900339.291,0.405,BTC,2020/9/14 19:00,29620
11327.11,11346.0,11300.0,11341.5,785.81,8900339.29,0.405,BTC,2020/9/14 18:00,29619
11337.54,11343.76,11305.0,11327.11,1109.388535,12562621.68,0.405,BTC,2020/9/14 17:00,29618
11337.54,11343.76,11305.0,11327.11,1109.39,12562621.68,0.405,BTC,2020/9/14 16:00,29617
11356.74,11402.42,11324.89,11337.54,2186.795737,24851684.05,0.405,BTC,2020/9/14 15:00,29616
11356.74,11402.42,11324.89,11337.54,2186.8,24851684.05,0.38,BTC,2020/9/14 14:00,29615
11322.84,11365.32,11255.0,11356.74,2328.2281,26350374.1,0.38,BTC,2020/9/14 13:00,29614
11322.84,11365.32,11255.0,11356.74,2328.23,26350374.1,0.38,BTC,2020/9/14 12:00,29613
11345.4,11352.03,11311.0,11322.84,875.508815,9919204.597,0.38,BTC,2020/9/14 11:00,29612
11345.39,11352.03,11311.0,11322.84,875.51,9919204.6,0.38,BTC,2020/9/14 10:00,29611
11343.29,11348.68,11320.0,11345.39,1065.540135,12078334.9,0.38,BTC,2020/9/14 09:00,29610
11343.13,11348.68,11320.0,11345.39,1065.54,12078334.9,0.38,BTC,2020/9/14 08:00,29609
11349.92,11355.0,11333.9,11343.13,1017.897985,11546237.81,0.38,BTC,2020/9/14 07:00,29608
11349.91,11355.0,11333.9,11343.13,1017.9,11546237.81,0.38,BTC,2020/9/14 06:00,29607
11336.29,11350.01,11328.71,11349.91,767.24998,8701005.611,0.38,BTC,2020/9/14 05:00,29606
11336.54,11350.01,11328.71,11349.91,767.25,8701005.61,0.38,BTC,2020/9/14 04:00,29605
11315.6,11339.76,11308.63,11336.54,883.200369,10000228.23,0.38,BTC,2020/9/14 03:00,29604
11315.59,11339.76,11308.63,11336.54,883.2,10000228.23,0.38,BTC,2020/9/14 02:00,29603
11344.99,11358.88,11314.92,11315.59,989.661043,11223659.05,0.38,BTC,2020/9/14 01:00,29602
11344.98,11358.88,11314.92,11315.59,989.66,11223659.05,0.38,BTC,2020/9/14 00:00,29601
11346.02,11362.08,11337.0,11344.98,615.974839,6990268.597,0.38,BTC,2020/9/13 23:00,29600
11345.92,11362.08,11337.0,11344.98,615.97,6990268.6,0.38,BTC,2020/9/13 22:00,29599
11349.97,11379.92,11336.29,11345.92,965.421053,10959702.1,0.439703704,BTC,2020/9/13 21:00,29598
11349.97,11379.92,11336.29,11345.92,965.42,10959702.1,0.439703704,BTC,2020/9/13 20:00,29597
11348.12,11359.62,11334.61,11349.97,541.601252,6145565.561,0.367703704,BTC,2020/9/13 19:00,29596
11348.12,11359.62,11334.61,11349.97,541.6,6145565.56,0.367703704,BTC,2020/9/13 18:00,29595
11363.0,11365.0,11337.91,11348.12,524.554351,5954041.401,0.367703704,BTC,2020/9/13 17:00,29594
11363.01,11365.0,11337.91,11348.12,524.55,5954041.4,0.367703704,BTC,2020/9/13 16:00,29593
11343.95,11363.26,11324.41,11363.01,941.714782,10682433.86,0.367703704,BTC,2020/9/13 15:00,29592
11343.95,11363.26,11324.41,11363.01,941.71,10682433.86,0.367703704,BTC,2020/9/13 14:00,29591
11327.51,11349.0,11321.84,11343.95,721.929412,8185276.478,0.367703704,BTC,2020/9/13 13:00,29590
11327.52,11349.0,11321.84,11343.95,721.93,8185276.48,0.367703704,BTC,2020/9/13 12:00,29589
11296.75,11346.75,11290.96,11327.52,786.500056,8904374.873,0.367703704,BTC,2020/9/13 11:00,29588
11296.76,11346.75,11290.96,11327.52,786.5,8904374.87,0.367703704,BTC,2020/9/13 10:00,29587
11319.24,11325.96,11272.48,11296.76,1413.651323,15960827.77,0.367703704,BTC,2020/9/13 09:00,29586
11319.32,11325.96,11272.48,11296.76,1413.65,15960827.77,0.367703704,BTC,2020/9/13 08:00,29585
11345.56,11348.85,11293.0,11319.32,967.392344,10960547.71,0.247703704,BTC,2020/9/13 07:00,29584
11345.56,11348.85,11293.0,11319.32,967.39,10960547.71,0.247703704,BTC,2020/9/13 06:00,29583
11333.58,11349.0,11316.22,11345.56,718.002359,8141144.962,0.247703704,BTC,2020/9/13 05:00,29582
11333.59,11349.0,11316.22,11345.56,718.0,8141144.96,0.247703704,BTC,2020/9/13 04:00,29581
11313.1,11341.61,11299.31,11333.59,859.35631,9727201.799,0.247703704,BTC,2020/9/13 03:00,29580
11313.09,11341.61,11299.31,11333.59,859.36,9727201.8,0.247703704,BTC,2020/9/13 02:00,29579
11308.23,11315.16,11273.75,11313.09,1712.034991,19339563.56,0.247703704,BTC,2020/9/13 01:00,29578
11308.11,11315.16,11273.75,11313.09,1712.03,19339563.56,0.247703704,BTC,2020/9/13 00:00,29577
11363.28,11364.97,11307.89,11308.11,1164.146133,13203952.28,0.247703704,BTC,2020/9/12 23:00,29576
11363.28,11364.97,11307.89,11308.11,1164.15,13203952.28,0.247703704,BTC,2020/9/12 22:00,29575
11334.99,11367.91,11333.61,11363.28,1134.754462,12885524.51,0.247703704,BTC,2020/9/12 21:00,29574
11334.99,11367.91,11333.61,11363.28,1134.75,12885524.51,0.247703704,BTC,2020/9/12 20:00,29573
11344.53,11355.94,11299.87,11334.99,1426.134485,16162660.0,0.247703704,BTC,2020/9/12 19:00,29572
11344.53,11355.94,11299.87,11334.99,1426.13,16162660.0,0.247703704,BTC,2020/9/12 18:00,29571
11331.19,11353.69,11310.0,11344.53,1567.036436,17763445.72,0.247703704,BTC,2020/9/12 17:00,29570
11331.19,11353.69,11310.0,11344.53,1567.04,17763445.72,0.247703704,BTC,2020/9/12 16:00,29569
11329.12,11338.85,11281.65,11331.19,1870.46084,21168424.36,0.247703704,BTC,2020/9/12 15:00,29568
11329.12,11338.85,11281.65,11331.19,1870.46,21168424.36,0.247703704,BTC,2020/9/12 14:00,29567
11349.81,11382.38,11309.08,11329.12,1895.432368,21508996.49,0.247703704,BTC,2020/9/12 13:00,29566
11349.81,11382.38,11309.08,11329.12,1895.43,21508996.49,0.247703704,BTC,2020/9/12 12:00,29565
11368.15,11385.7,11334.0,11349.81,1363.694351,15485414.02,0.247703704,BTC,2020/9/12 11:00,29564
11368.15,11385.7,11334.0,11349.81,1363.69,15485414.02,0.247703704,BTC,2020/9/12 10:00,29563
11369.27,11394.69,11340.88,11368.15,1988.708352,22595537.95,0.247703704,BTC,2020/9/12 09:00,29562
11369.34,11394.69,11340.88,11368.15,1988.71,22595537.95,0.247703704,BTC,2020/9/12 08:00,29561
11305.11,11397.18,11300.82,11369.34,2459.273545,27877730.41,0.247703704,BTC,2020/9/12 07:00,29560
11305.99,11397.18,11300.82,11369.34,2459.27,27877730.41,0.247703704,BTC,2020/9/12 06:00,29559
11251.97,11333.25,11249.0,11305.99,2064.527226,23319716.61,0.247703704,BTC,2020/9/12 05:00,29558
11251.98,11333.25,11249.0,11305.99,2064.53,23319716.61,0.247703704,BTC,2020/9/12 04:00,29557
11304.04,11304.04,11212.0,11251.98,4156.21448,46788269.59,0.247703704,BTC,2020/9/12 03:00,29556
11304.03,11304.04,11212.0,11251.98,4156.21,46788269.59,0.247703704,BTC,2020/9/12 02:00,29555
11305.87,11344.29,11300.75,11304.03,2044.873875,23146105.76,0.247703704,BTC,2020/9/12 01:00,29554
11305.87,11344.29,11300.75,11304.03,2044.87,23146105.76,0.247703704,BTC,2020/9/12 00:00,29553
11331.58,11338.06,11305.58,11305.87,2127.31964,24089158.75,0.247703704,BTC,2020/9/11 23:00,29552
11331.58,11338.06,11305.58,11305.87,2127.32,24089158.75,0.247703704,BTC,2020/9/11 22:00,29551
11343.85,11356.76,11310.11,11331.58,2172.077775,24608754.47,0.247703704,BTC,2020/9/11 21:00,29550
11343.86,11356.76,11310.11,11331.58,2172.08,24608754.47,0.247703704,BTC,2020/9/11 20:00,29549
11275.57,11361.76,11264.79,11343.86,2909.539964,32962095.47,0.247703704,BTC,2020/9/11 19:00,29548
11275.57,11361.76,11264.79,11343.86,2909.54,32962095.47,0.247703704,BTC,2020/9/11 18:00,29547
11507.97,11507.97,11200.0,11275.57,9875.935315,111730670.2,0.247703704,BTC,2020/9/11 17:00,29546
11507.97,11507.97,11200.0,11275.57,9875.94,111730670.2,0.247703704,BTC,2020/9/11 16:00,29545
11518.44,11531.2,11484.41,11507.97,940.436587,10818946.72,0.247703704,BTC,2020/9/11 15:00,29544
11518.44,11531.2,11484.41,11507.97,940.44,10818946.72,0.247703704,BTC,2020/9/11 14:00,29543
11526.65,11535.35,11510.25,11518.44,964.221798,11110343.22,0.247703704,BTC,2020/9/11 13:00,29542
11526.65,11535.35,11510.25,11518.44,964.22,11110343.22,0.247703704,BTC,2020/9/11 12:00,29541
11505.12,11541.15,11502.5,11526.65,1292.839899,14906952.19,0.247703704,BTC,2020/9/11 11:00,29540
11505.13,11541.15,11502.5,11526.65,1292.84,14906952.19,0.247703704,BTC,2020/9/11 10:00,29539
11505.13,11510.0,11470.0,11505.13,1123.335967,12909844.9,0.247703704,BTC,2020/9/11 09:00,29538
11505.12,11510.0,11470.0,11505.13,1123.34,12909844.9,0.247703704,BTC,2020/9/11 08:00,29537
11480.97,11505.76,11471.08,11505.12,1091.164464,12542197.43,0.247703704,BTC,2020/9/11 07:00,29536
11480.91,11505.76,11471.08,11505.12,1091.16,12542197.43,0.247703704,BTC,2020/9/11 06:00,29535
11492.96,11519.98,11476.0,11480.91,1303.171329,14986778.23,0.247703704,BTC,2020/9/11 05:00,29534
11492.96,11519.98,11476.0,11480.91,1303.17,14986778.23,0.247703704,BTC,2020/9/11 04:00,29533
11542.97,11573.41,11400.86,11492.96,3234.4168,37176098.26,0.247703704,BTC,2020/9/11 03:00,29532
11542.97,11573.41,11400.86,11492.96,3234.42,37176098.26,0.247703704,BTC,2020/9/11 02:00,29531
11520.93,11617.34,11519.74,11542.97,3441.384591,39762456.49,0.188,BTC,2020/9/11 01:00,29530
11520.93,11617.34,11519.74,11542.97,3441.38,39762456.49,0.188,BTC,2020/9/11 00:00,29529
11467.14,11535.0,11466.6,11520.93,2855.265574,32857197.9,0.188,BTC,2020/9/10 23:00,29528
11467.21,11535.0,11466.6,11520.93,2855.27,32857197.9,0.188,BTC,2020/9/10 22:00,29527
11461.57,11486.28,11449.98,11467.21,1812.470361,20787531.67,0.188,BTC,2020/9/10 21:00,29526
11461.57,11486.28,11449.98,11467.21,1812.47,20787531.67,0.188,BTC,2020/9/10 20:00,29525
11381.33,11483.9,11380.0,11461.57,3197.853858,36575576.8,0.188,BTC,2020/9/10 19:00,29524
11381.34,11483.9,11380.0,11461.57,3197.85,36575576.8,0.188,BTC,2020/9/10 18:00,29523
11398.6,11475.99,11363.37,11381.34,3247.221435,37051556.93,0.188,BTC,2020/9/10 17:00,29522
11398.22,11475.99,11363.37,11381.34,3247.22,37051556.93,0.188,BTC,2020/9/10 16:00,29521
11388.7,11414.4,11375.08,11398.22,1787.312347,20366922.14,0.188,BTC,2020/9/10 15:00,29520
11388.7,11414.4,11375.08,11398.22,1787.31,20366922.14,0.188,BTC,2020/9/10 14:00,29519
11404.33,11406.01,11361.89,11388.7,1719.306432,19569200.0,0.188,BTC,2020/9/10 13:00,29518
11404.33,11406.01,11361.89,11388.7,1719.31,19569200.0,0.188,BTC,2020/9/10 12:00,29517
11376.21,11416.15,11353.51,11404.33,2228.076693,25362456.74,0.188,BTC,2020/9/10 11:00,29516
11376.21,11416.15,11353.51,11404.33,2228.08,25362456.74,0.188,BTC,2020/9/10 10:00,29515
11315.38,11397.88,11275.01,11376.21,3582.82323,40658610.32,0.188,BTC,2020/9/10 09:00,29514
11315.37,11397.88,11275.01,11376.21,3582.82,40658610.32,0.188,BTC,2020/9/10 08:00,29513
11332.0,11339.67,11308.12,11315.37,1544.067515,17484916.43,0.08,BTC,2020/9/10 07:00,29512
11332.0,11339.67,11308.12,11315.37,1544.07,17484916.43,0.08,BTC,2020/9/10 06:00,29511
11313.39,11340.6,11300.42,11332.0,2012.979025,22789060.63,0.08,BTC,2020/9/10 05:00,29510
11313.38,11340.6,11300.42,11332.0,2012.98,22789060.63,0.08,BTC,2020/9/10 04:00,29509
11342.43,11348.29,11250.83,11313.38,4024.389852,45515981.75,0.08,BTC,2020/9/10 03:00,29508
11342.42,11348.29,11250.83,11313.38,4024.39,45515981.75,0.08,BTC,2020/9/10 02:00,29507
11396.82,11403.83,11329.12,11342.42,2124.54727,24135747.64,0.08,BTC,2020/9/10 01:00,29506
11396.83,11403.83,11329.12,11342.42,2124.55,24135747.64,0.08,BTC,2020/9/10 00:00,29505
11394.94,11407.1,11375.0,11396.83,1239.171347,14111679.94,0.08,BTC,2020/9/9 23:00,29504
11395.3,11407.1,11375.0,11396.83,1239.17,14111679.94,0.08,BTC,2020/9/9 22:00,29503
11403.79,11422.93,11380.85,11395.3,1452.796604,16560396.16,0.08,BTC,2020/9/9 21:00,29502
11403.95,11422.93,11380.85,11395.3,1452.8,16560396.16,0.08,BTC,2020/9/9 20:00,29501
11388.73,11412.65,11373.41,11403.95,1513.279825,17239124.98,0.08,BTC,2020/9/9 19:00,29500
11388.73,11412.65,11373.41,11403.95,1513.28,17239124.98,0.08,BTC,2020/9/9 18:00,29499
11378.96,11403.14,11366.3,11388.73,1020.93715,11624847.71,0.0,BTC,2020/9/9 17:00,29498
11378.96,11403.14,11366.3,11388.73,1020.94,11624847.71,0.0,BTC,2020/9/9 16:00,29497
11361.58,11380.21,11354.46,11378.96,873.222139,9928214.755,0.0,BTC,2020/9/9 15:00,29496
11361.57,11380.21,11354.46,11378.96,873.22,9928214.75,0.0,BTC,2020/9/9 14:00,29495
11389.6,11402.39,11359.39,11361.57,1097.773573,12494750.16,0.078666667,BTC,2020/9/9 13:00,29494
11389.9,11402.39,11359.39,11361.57,1097.77,12494750.16,0.078666667,BTC,2020/9/9 12:00,29493
11391.7,11412.88,11371.41,11389.9,1304.379583,14853409.16,0.078666667,BTC,2020/9/9 11:00,29492
11391.69,11412.88,11371.41,11389.9,1304.38,14853409.16,0.078666667,BTC,2020/9/9 10:00,29491
11417.89,11427.98,11387.14,11391.69,1052.706682,12001733.33,0.078666667,BTC,2020/9/9 09:00,29490
11417.89,11427.98,11387.14,11391.69,1052.71,12001733.33,0.078666667,BTC,2020/9/9 08:00,29489
11394.28,11434.47,11378.33,11417.89,1265.469497,14434012.88,0.078666667,BTC,2020/9/9 07:00,29488
11394.27,11434.47,11378.33,11417.89,1265.47,14434012.88,0.078666667,BTC,2020/9/9 06:00,29487
11368.68,11408.02,11368.07,11394.27,1037.533177,11816805.32,0.078666667,BTC,2020/9/9 05:00,29486
11368.68,11408.02,11368.07,11394.27,1037.53,11816805.32,0.078666667,BTC,2020/9/9 04:00,29485
11381.65,11404.0,11364.58,11368.68,964.524832,10983398.0,0.078666667,BTC,2020/9/9 03:00,29484
11381.64,11404.0,11364.58,11368.68,964.52,10983398.0,0.078666667,BTC,2020/9/9 02:00,29483
11342.25,11386.56,11336.93,11381.64,1063.323793,12084129.11,0.078666667,BTC,2020/9/9 01:00,29482
11342.25,11386.56,11336.93,11381.64,1063.32,12084129.11,0.078666667,BTC,2020/9/9 00:00,29481
11333.77,11369.79,11331.1,11342.25,1653.07577,18761896.31,0.078666667,BTC,2020/9/8 23:00,29480
11333.77,11369.79,11331.1,11342.25,1653.08,18761896.31,0.078666667,BTC,2020/9/8 22:00,29479
11337.37,11349.53,11287.01,11333.77,1968.668273,22289164.62,0.078666667,BTC,2020/9/8 21:00,29478
11337.37,11349.53,11287.01,11333.77,1968.67,22289164.62,0.078666667,BTC,2020/9/8 20:00,29477
11339.68,11349.4,11318.0,11337.37,1778.538459,20159951.12,0.078666667,BTC,2020/9/8 19:00,29476
11339.68,11349.4,11318.0,11337.37,1778.54,20159951.12,0.078666667,BTC,2020/9/8 18:00,29475
11320.76,11356.44,11297.63,11339.68,2436.917926,27622786.98,0.078666667,BTC,2020/9/8 17:00,29474
11320.76,11356.44,11297.63,11339.68,2436.92,27622786.98,0.078666667,BTC,2020/9/8 16:00,29473
11385.63,11411.21,11280.0,11320.76,3741.444068,42489509.16,0.078666667,BTC,2020/9/8 15:00,29472
11385.63,11411.21,11280.0,11320.76,3741.44,42489509.16,0.078666667,BTC,2020/9/8 14:00,29471
11530.98,11536.38,11357.2,11385.63,4233.478319,48383965.2,0.078666667,BTC,2020/9/8 13:00,29470
11530.98,11536.38,11357.2,11385.63,4233.48,48383965.2,0.078666667,BTC,2020/9/8 12:00,29469
11406.17,11547.98,11398.74,11530.98,3697.055525,42446465.33,0.078666667,BTC,2020/9/8 11:00,29468
11406.17,11547.98,11398.74,11530.98,3697.06,42446465.33,0.178666667,BTC,2020/9/8 10:00,29467
11362.93,11406.17,11350.92,11406.17,1679.30703,19124746.62,0.178666667,BTC,2020/9/8 09:00,29466
11362.92,11406.17,11350.92,11406.17,1679.31,19124746.62,0.178666667,BTC,2020/9/8 08:00,29465
